Id ;Heure;Débit;Total;Pression;Densité
54818;17:49:52;0;157020;54;
54819;17:49:56;0;157020;54;
54820;17:50:00;0;157020;54;
54821;17:50:04;0;157020;54;
54822;17:50:08;0;157020;54;
54823;17:50:12;0;157020;54;
54824;17:50:16;0;157020;54;
54825;17:50:20;0;157020;54;
54826;17:50:24;0;157020;54;
54827;17:50:28;0;157020;54;
54828;17:50:32;0;157020;54;
54829;17:50:36;0;157020;54;
54830;17:50:40;0;157020;54;
54831;17:50:44;0;157020;54;
54832;17:50:48;0;157020;54;
54833;17:50:52;0;157020;54;
54834;17:50:56;0;157020;54;
54835;17:51:00;0;157020;54;
54836;17:51:04;0;157020;54;
54837;17:51:08;0;157020;54;
54838;17:51:12;0;157020;54;
54839;17:51:16;0;157020;54;
54840;17:51:20;0;157020;54;
54841;17:51:24;0;157020;54;
54842;17:51:28;0;157020;54;
54843;17:51:32;0;157020;54;
54844;17:51:36;0;157020;54;
54845;17:51:40;0;157020;54;
54846;17:51:44;0;157020;54;
54847;17:51:48;0;157020;54;
54848;17:51:52;0;157020;54;
54849;17:51:56;0;157020;54;
54850;17:52:00;0;157020;54;
54851;17:52:04;0;157020;54;
54852;17:52:08;0;157020;54;
54853;17:52:12;0;157020;54;
54854;17:52:16;0;157020;54;
54855;17:52:20;0;157020;54;
54856;17:52:24;0;157020;54;
54857;17:52:28;0;157020;54;
54858;17:52:32;0;157020;54;
54859;17:52:36;0;157020;54;
54860;17:52:40;0;157020;54;
54861;17:52:44;0;157020;54;
54862;17:52:48;0;157020;54;
54863;17:52:52;0;157020;54;
54864;17:52:56;0;157020;54;
54865;17:53:00;0;157020;54;
54866;17:53:04;0;157020;54;
54867;17:53:08;0;157020;54;
54868;17:53:12;0;157020;54;
54869;17:53:16;0;157020;54;
54870;17:53:20;0;157020;54;
54871;17:53:24;0;157020;54;
54872;17:53:28;0;157020;54;
54873;17:53:32;0;157020;54;
54874;17:53:36;0;157020;54;
54875;17:53:40;0;157020;54;
54876;17:53:44;0;157020;54;
54877;17:53:48;0;157020;54;
54878;17:53:52;0;157020;54;
54879;17:53:56;0;157020;54;
54880;17:54:00;0;157020;54;
54881;17:54:04;0;157020;54;
54882;17:54:08;0;157020;54;
54883;17:54:12;0;157020;54;
54884;17:54:16;0;157020;54;
54885;17:54:20;0;157020;54;
54886;17:54:24;0;157020;54;
54887;17:54:28;0;157020;54;
54888;17:54:32;0;157020;54;
54889;17:54:36;0;157020;54;
54890;17:54:40;0;157020;54;
54891;17:54:44;0;157020;54;
54892;17:54:48;0;157020;54;
54893;17:54:52;0;157020;54;
54894;17:54:56;0;157020;54;
54895;17:55:00;0;157020;54;
54896;17:55:04;0;157020;54;
54897;17:55:08;0;157020;54;
54898;17:55:12;0;157020;54;
54899;17:55:16;0;157020;54;
54900;17:55:20;0;157020;54;
54901;17:55:24;0;157020;54;
54902;17:55:28;0;157020;54;
54903;17:55:32;0;157020;54;
54904;17:55:36;0;157020;54;
54905;17:55:40;0;157020;54;
54906;17:55:44;0;157020;54;
54907;17:55:48;0;157020;54;
54908;17:55:52;0;157020;54;
54909;17:55:56;0;157020;54;
54910;17:56:00;0;157020;54;
54911;17:56:04;0;157020;54;
54912;17:56:08;0;157020;54;
54913;17:56:12;0;157020;54;
54914;17:56:16;0;157020;54;
54915;17:56:20;0;157020;54;
54916;17:56:24;0;157020;54;
54917;17:56:28;0;157020;54;
54918;17:56:32;0;157020;54;
54919;17:56:36;0;157020;54;
54920;17:56:40;0;157020;54;
54921;17:56:44;0;157020;54;
54922;17:56:48;0;157020;54;
54923;17:56:52;0;157020;54;
54924;17:56:56;0;157020;54;
54925;17:57:00;0;157020;54;
54926;17:57:04;0;157020;54;
54927;17:57:08;0;157020;54;
54928;17:57:12;0;157020;54;
54929;17:57:16;0;157020;54;
54930;17:57:20;0;157020;54;
54931;17:57:24;0;157020;54;
54932;17:57:28;0;157020;54;
54933;17:57:32;0;157020;54;
54934;17:57:36;0;157020;54;
54935;17:57:40;0;157020;54;
54936;17:57:44;0;157020;54;
54937;17:57:48;0;157020;54;
54938;17:57:52;0;157020;54;
54939;17:57:56;0;157020;54;
54940;17:58:00;0;157020;54;
54941;17:58:04;0;157020;54;
54942;17:58:08;0;157020;54;
54943;17:58:12;0;157020;54;
54944;17:58:16;0;157020;54;
54945;17:58:20;0;157020;54;
54946;17:58:24;0;157020;54;
54947;17:58:28;0;157020;54;
54948;17:58:32;0;157020;54;
54949;17:58:36;0;157020;54;
54950;17:58:40;0;157020;54;
54951;17:58:44;0;157020;54;
54952;17:58:48;0;157020;54;
54953;17:58:52;0;157020;54;
54954;17:58:56;0;157020;54;
54955;17:59:00;0;157020;54;
54956;17:59:04;0;157020;54;
54957;17:59:08;0;157020;54;
54958;17:59:12;0;157020;54;
54959;17:59:16;0;157020;54;
54960;17:59:20;0;157020;54;
54961;17:59:24;0;157020;54;
54962;17:59:28;0;157020;54;
54963;17:59:32;0;157020;54;
54964;17:59:36;0;157020;54;
54965;17:59:40;0;157020;54;
54966;17:59:44;0;157020;54;
54967;17:59:48;0;157020;54;
54968;17:59:52;0;157020;54;
54969;17:59:56;0;157020;54;
54970;18:00:00;0;157020;54;
54971;18:00:04;0;157020;54;
54972;18:00:08;0;157020;54;
54973;18:00:12;0;157020;54;
54974;18:00:16;0;157020;54;
54975;18:00:20;0;157020;54;
54976;18:00:24;0;157020;54;
54977;18:00:28;0;157020;54;
54978;18:00:32;0;157020;54;
54979;18:00:36;0;157020;54;
54980;18:00:40;0;157020;54;
54981;18:00:44;0;157020;54;
54982;18:00:48;0;157020;54;
54983;18:00:52;0;157020;54;
54984;18:00:56;0;157020;54;
54985;18:01:00;0;157020;54;
54986;18:01:04;0;157020;54;
54987;18:01:08;0;157020;54;
54988;18:01:12;0;157020;54;
54989;18:01:16;0;157020;54;
54990;18:01:20;0;157020;54;
54991;18:01:24;0;157020;54;
54992;18:01:28;0;157020;54;
54993;18:01:32;0;157020;54;
54994;18:01:36;0;157020;54;
54995;18:01:40;0;157020;54;
54996;18:01:44;0;157020;54;
54997;18:01:48;0;157020;54;
54998;18:01:52;0;157020;54;
54999;18:01:56;0;157020;54;
55000;18:02:00;0;157020;54;
55001;18:02:04;0;157020;54;
55002;18:02:08;0;157020;54;
55003;18:02:12;0;157020;54;
55004;18:02:16;0;157020;54;
55005;18:02:20;0;157020;54;
55006;18:02:24;0;157020;54;
55007;18:02:28;0;157020;54;
55008;18:02:32;0;157020;54;
55009;18:02:36;0;157020;54;
55010;18:02:40;0;157020;54;
55011;18:02:44;0;157020;54;
55012;18:02:48;0;157020;54;
55013;18:02:52;0;157020;54;
55014;18:02:56;0;157020;54;
55015;18:03:00;0;157020;54;
55016;18:03:04;0;157020;54;
55017;18:03:08;0;157020;54;
55018;18:03:12;0;157020;54;
55019;18:03:16;0;157020;54;
55020;18:03:20;0;157020;54;
55021;18:03:24;0;157020;54;
55022;18:03:28;0;157020;54;
55023;18:03:32;0;157020;54;
55024;18:03:36;0;157020;54;
55025;18:03:40;0;157020;54;
55026;18:03:44;0;157020;54;
55027;18:03:48;0;157020;54;
55028;18:03:52;0;157020;54;
55029;18:03:56;0;157020;54;
55030;18:04:00;0;157020;54;
55031;18:04:04;0;157020;54;
55032;18:04:08;0;157020;54;
55033;18:04:12;0;157020;54;
55034;18:04:16;0;157020;54;
55035;18:04:20;0;157020;54;
55036;18:04:24;0;157020;54;
55037;18:04:28;0;157020;54;
55038;18:04:32;0;157020;54;
55039;18:04:36;0;157020;54;
55040;18:04:40;0;157020;54;
55041;18:04:44;0;157020;54;
55042;18:04:48;0;157020;54;
55043;18:04:52;0;157020;54;
55044;18:04:56;0;157020;54;
55045;18:05:00;0;157020;54;
55046;18:05:04;0;157020;54;
55047;18:05:08;0;157020;54;
55048;18:05:12;0;157020;54;
55049;18:05:16;0;157020;54;
55050;18:05:20;0;157020;54;
55051;18:05:24;0;157020;54;
55052;18:05:28;0;157020;54;
55053;18:05:32;0;157020;54;
55054;18:05:36;0;157020;54;
55055;18:05:40;0;157020;54;
55056;18:05:44;0;157020;54;
55057;18:05:48;0;157020;54;
55058;18:05:52;0;157020;54;
55059;18:05:56;0;157020;54;
55060;18:06:00;0;157020;54;
55061;18:06:04;0;157020;54;
55062;18:06:08;0;157020;54;
55063;18:06:12;0;157020;54;
55064;18:06:16;0;157020;54;
55065;18:06:20;0;157020;54;
55066;18:06:24;0;157020;54;
55067;18:06:28;0;157020;54;
55068;18:06:32;0;157020;54;
55069;18:06:36;0;157020;54;
55070;18:06:40;0;157020;54;
55071;18:06:44;0;157020;54;
55072;18:06:48;0;157020;54;
55073;18:06:52;0;157020;54;
55074;18:06:56;0;157020;54;
55075;18:07:00;0;157020;54;
55076;18:07:04;0;157020;54;
55077;18:07:08;0;157020;54;
55078;18:07:12;0;157020;54;
55079;18:07:16;0;157020;54;
55080;18:07:20;0;157020;54;
55081;18:07:24;0;157020;54;
55082;18:07:28;0;157020;54;
55083;18:07:32;0;157020;54;
55084;18:07:36;0;157020;54;
55085;18:07:40;0;157020;54;
55086;18:07:44;0;157020;54;
55087;18:07:48;0;157020;54;
55088;18:07:52;0;157020;54;
55089;18:07:56;0;157020;54;
55090;18:08:00;0;157020;54;
55091;18:08:04;0;157020;54;
55092;18:08:08;0;157020;54;
55093;18:08:12;0;157020;54;
55094;18:08:16;0;157020;54;
55095;18:08:20;0;157020;54;
55096;18:08:24;0;157020;54;
55097;18:08:28;0;157020;54;
55098;18:08:32;0;157020;54;
55099;18:08:36;0;157020;54;
55100;18:08:40;0;157020;54;
55101;18:08:44;0;157020;54;
55102;18:08:48;0;157020;54;
55103;18:08:52;0;157020;54;
55104;18:08:56;0;157020;54;
55105;18:09:00;0;157020;54;
55106;18:09:04;0;157020;54;
55107;18:09:08;0;157020;54;
55108;18:09:12;0;157020;54;
55109;18:09:16;0;157020;54;
55110;18:09:20;0;157020;54;
55111;18:09:24;0;157020;54;
55112;18:09:28;0;157020;54;
55113;18:09:32;0;157020;54;
55114;18:09:36;0;157020;54;
55115;18:09:40;0;157020;54;
55116;18:09:44;0;157020;54;
55117;18:09:48;0;157020;54;
55118;18:09:52;0;157020;54;
55119;18:09:56;0;157020;54;
55120;18:10:00;0;157020;54;
55121;18:10:04;0;157020;54;
55122;18:10:08;0;157020;54;
55123;18:10:12;0;157020;54;
55124;18:10:16;0;157020;54;
55125;18:10:20;0;157020;54;
55126;18:10:24;0;157020;54;
55127;18:10:28;0;157020;54;
55128;18:10:32;0;157020;54;
55129;18:10:36;0;157020;54;
55130;18:10:40;0;157020;54;
55131;18:10:44;0;157020;54;
55132;18:10:48;0;157020;54;
55133;18:10:52;0;157020;54;
55134;18:10:56;0;157020;54;
55135;18:11:00;0;157020;54;
55136;18:11:04;0;157020;54;
55137;18:11:08;0;157020;54;
55138;18:11:12;0;157020;54;
55139;18:11:16;0;157020;54;
55140;18:11:20;0;157020;54;
55141;18:11:24;0;157020;54;
55142;18:11:28;0;157020;54;
55143;18:11:32;0;157020;54;
55144;18:11:36;0;157020;54;
55145;18:11:40;0;157020;54;
55146;18:11:44;0;157020;54;
55147;18:11:48;0;157020;54;
55148;18:11:52;0;157020;54;
55149;18:11:56;0;157020;54;
55150;18:12:00;0;157020;54;
55151;18:12:04;0;157020;54;
55152;18:12:08;0;157020;54;
55153;18:12:12;0;157020;54;
55154;18:12:16;0;157020;54;
55155;18:12:20;0;157020;54;
55156;18:12:24;0;157020;54;
55157;18:12:28;0;157020;54;
55158;18:12:32;0;157020;54;
55159;18:12:36;0;157020;54;
55160;18:12:40;0;157020;54;
55161;18:12:44;0;157020;54;
55162;18:12:48;0;157020;54;
55163;18:12:52;0;157020;54;
55164;18:12:56;0;157020;54;
55165;18:13:00;0;157020;54;
55166;18:13:04;0;157020;54;
55167;18:13:08;0;157020;54;
55168;18:13:12;0;157020;54;
55169;18:13:16;0;157020;54;
55170;18:13:20;0;157020;54;
55171;18:13:24;0;157020;54;
55172;18:13:28;0;157020;54;
55173;18:13:32;0;157020;54;
55174;18:13:36;0;157020;54;
55175;18:13:40;0;157020;54;
55176;18:13:44;0;157020;54;
55177;18:13:48;0;157020;54;
55178;18:13:52;0;157020;54;
55179;18:13:56;0;157020;54;
55180;18:14:00;0;157020;54;
55181;18:14:04;0;157020;54;
55182;18:14:08;0;157020;54;
55183;18:14:12;0;157020;54;
55184;18:14:16;0;157020;54;
55185;18:14:20;0;157020;54;
55186;18:14:24;0;157020;54;
55187;18:14:28;0;157020;54;
55188;18:14:32;0;157020;54;
55189;18:14:36;0;157020;54;
55190;18:14:40;0;157020;54;
55191;18:14:44;0;157020;54;
55192;18:14:48;0;157020;54;
55193;18:14:52;0;157020;54;
55194;18:14:56;0;157020;54;
55195;18:15:00;0;157020;54;
55196;18:15:04;0;157020;54;
55197;18:15:08;0;157020;54;
55198;18:15:12;0;157020;54;
55199;18:15:16;0;157020;54;
55200;18:15:20;0;157020;54;
55201;18:15:24;0;157020;54;
55202;18:15:28;0;157020;54;
55203;18:15:32;0;157020;54;
55204;18:15:36;0;157020;54;
55205;18:15:40;0;157020;54;
55206;18:15:44;0;157020;54;
55207;18:15:48;0;157020;54;
55208;18:15:52;0;157020;54;
55209;18:15:56;0;157020;54;
55210;18:16:00;0;157020;54;
55211;18:16:04;0;157020;54;
55212;18:16:08;0;157020;54;
55213;18:16:12;0;157020;54;
55214;18:16:16;0;157020;54;
55215;18:16:20;0;157020;54;
55216;18:16:24;0;157020;54;
55217;18:16:28;0;157020;54;
55218;18:16:32;0;157020;54;
55219;18:16:36;0;157020;54;
55220;18:16:40;0;157020;54;
55221;18:16:44;0;157020;54;
55222;18:16:48;0;157020;54;
55223;18:16:52;0;157020;54;
55224;18:16:56;0;157020;54;
55225;18:17:00;0;157020;54;
55226;18:17:04;0;157020;54;
55227;18:17:08;0;157020;54;
55228;18:17:12;0;157020;54;
55229;18:17:16;0;157020;54;
55230;18:17:20;0;157020;54;
55231;18:17:24;0;157020;54;
55232;18:17:28;0;157020;54;
55233;18:17:32;0;157020;54;
55234;18:17:36;0;157020;54;
55235;18:17:40;0;157020;54;
55236;18:17:44;0;157020;54;
55237;18:17:48;0;157020;54;
55238;18:17:52;0;157020;54;
55239;18:17:56;0;157020;54;
55240;18:18:00;0;157020;54;
55241;18:18:04;0;157020;54;
55242;18:18:08;0;157020;54;
55243;18:18:12;0;157020;54;
55244;18:18:16;0;157020;54;
55245;18:18:20;0;157020;54;
55246;18:18:24;0;157020;54;
55247;18:18:28;0;157020;54;
55248;18:18:32;0;157020;54;
55249;18:18:36;0;157020;54;
55250;18:18:40;0;157020;54;
55251;18:18:44;0;157020;54;
55252;18:18:48;0;157020;54;
55253;18:18:52;0;157020;54;
55254;18:18:56;0;157020;54;
55255;18:19:00;0;157020;54;
55256;18:19:04;0;157020;54;
55257;18:19:08;0;157020;54;
55258;18:19:12;0;157020;54;
55259;18:19:16;0;157020;54;
55260;18:19:20;0;157020;54;
55261;18:19:24;0;157020;54;
55262;18:19:28;0;157020;54;
55263;18:19:32;0;157020;54;
55264;18:19:36;0;157020;54;
55265;18:19:40;0;157020;54;
55266;18:19:44;0;157020;54;
55267;18:19:48;0;157020;54;
55268;18:19:52;0;157020;54;
55269;18:19:56;0;157020;54;
55270;18:20:00;0;157020;54;
55271;18:20:04;0;157020;54;
55272;18:20:08;0;157020;54;
55273;18:20:12;0;157020;54;
55274;18:20:16;0;157020;54;
55275;18:20:20;0;157020;54;
55276;18:20:24;0;157020;54;
55277;18:20:28;0;157020;54;
55278;18:20:32;0;157020;54;
55279;18:20:36;0;157020;54;
55280;18:20:40;0;157020;54;
55281;18:20:44;0;157020;54;
55282;18:20:48;0;157020;54;
55283;18:20:52;0;157020;54;
55284;18:20:56;0;157020;54;
55285;18:21:00;0;157020;54;
55286;18:21:04;0;157020;54;
55287;18:21:08;0;157020;54;
55288;18:21:12;0;157020;54;
55289;18:21:16;0;157020;54;
55290;18:21:20;0;157020;54;
55291;18:21:24;0;157020;54;
55292;18:21:28;0;157020;54;
55293;18:21:32;0;157020;54;
55294;18:21:36;0;157020;54;
55295;18:21:40;0;157020;54;
55296;18:21:44;0;157020;54;
55297;18:21:48;0;157020;54;
55298;18:21:52;0;157020;54;
55299;18:21:56;0;157020;54;
55300;18:22:00;0;157020;54;
55301;18:22:04;0;157020;54;
55302;18:22:08;0;157020;54;
55303;18:22:12;0;157020;54;
55304;18:22:16;0;157020;54;
55305;18:22:20;0;157020;54;
55306;18:22:24;0;157020;54;
55307;18:22:28;0;157020;54;
55308;18:22:32;0;157020;54;
55309;18:22:36;0;157020;54;
55310;18:22:40;0;157020;54;
55311;18:22:44;0;157020;54;
55312;18:22:48;0;157020;54;
55313;18:22:52;0;157020;54;
55314;18:22:56;0;157020;54;
55315;18:23:00;0;157020;54;
55316;18:23:04;0;157020;54;
55317;18:23:08;0;157020;54;
55318;18:23:12;0;157020;54;
55319;18:23:16;0;157020;54;
55320;18:23:20;0;157020;54;
55321;18:23:24;0;157020;54;
55322;18:23:28;0;157020;54;
55323;18:23:32;0;157020;54;
55324;18:23:36;0;157020;54;
55325;18:23:40;0;157020;54;
55326;18:23:44;0;157020;54;
55327;18:23:48;0;157020;54;
55328;18:23:52;0;157020;54;
55329;18:23:56;0;157020;54;
55330;18:24:00;0;157020;54;
55331;18:24:04;0;157020;54;
55332;18:24:08;0;157020;54;
55333;18:24:12;0;157020;54;
55334;18:24:16;0;157020;54;
55335;18:24:20;0;157020;54;
55336;18:24:24;0;157020;54;
55337;18:24:28;0;157020;54;
55338;18:24:32;0;157020;54;
55339;18:24:36;0;157020;54;
55340;18:24:40;0;157020;54;
55341;18:24:44;0;157020;54;
55342;18:24:48;0;157020;54;
55343;18:24:52;0;157020;54;
55344;18:24:56;0;157020;54;
55345;18:25:00;0;157020;54;
55346;18:25:04;0;157020;54;
55347;18:25:08;0;157020;54;
55348;18:25:12;0;157020;54;
55349;18:25:16;0;157020;54;
55350;18:25:20;0;157020;54;
55351;18:25:24;0;157020;54;
55352;18:25:28;0;157020;54;
55353;18:25:32;0;157020;54;
55354;18:25:36;0;157020;54;
55355;18:25:40;0;157020;54;
55356;18:25:44;0;157020;54;
55357;18:25:48;0;157020;54;
55358;18:25:52;0;157020;54;
55359;18:25:56;0;157020;54;
55360;18:26:00;0;157020;54;
55361;18:26:04;0;157020;54;
55362;18:26:08;0;157020;54;
55363;18:26:12;0;157020;54;
55364;18:26:16;0;157020;54;
55365;18:26:20;0;157020;54;
55366;18:26:24;0;157020;54;
55367;18:26:28;0;157020;54;
55368;18:26:32;0;157020;54;
55369;18:26:36;0;157020;54;
55370;18:26:40;0;157020;54;
55371;18:26:44;0;157020;54;
55372;18:26:48;0;157020;54;
55373;18:26:52;0;157020;54;
55374;18:26:56;0;157020;54;
55375;18:27:00;0;157020;54;
55376;18:27:04;0;157020;54;
55377;18:27:08;0;157020;54;
55378;18:27:12;0;157020;54;
55379;18:27:16;0;157020;54;
55380;18:27:20;0;157020;54;
55381;18:27:24;0;157020;54;
55382;18:27:28;0;157020;54;
55383;18:27:32;0;157020;54;
55384;18:27:36;0;157020;54;
55385;18:27:40;0;157020;54;
55386;18:27:44;0;157020;54;
55387;18:27:48;0;157020;54;
55388;18:27:52;0;157020;54;
55389;18:27:56;0;157020;54;
55390;18:28:00;0;157020;54;
55391;18:28:04;0;157020;54;
55392;18:28:08;0;157020;54;
55393;18:28:12;0;157020;54;
55394;18:28:16;0;157020;54;
55395;18:28:20;0;157020;54;
55396;18:28:24;0;157020;54;
55397;18:28:28;0;157020;54;
55398;18:28:32;0;157020;54;
55399;18:28:36;0;157020;54;
55400;18:28:40;0;157020;54;
55401;18:28:44;0;157020;54;
55402;18:28:48;0;157020;54;
55403;18:28:52;0;157020;54;
55404;18:28:56;0;157020;54;
55405;18:29:00;0;157020;54;
55406;18:29:04;0;157020;54;
55407;18:29:08;0;157020;54;
55408;18:29:12;0;157020;54;
55409;18:29:16;0;157020;54;
55410;18:29:20;0;157020;54;
55411;18:29:24;0;157020;54;
55412;18:29:28;0;157020;54;
55413;18:29:32;0;157020;54;
55414;18:29:36;0;157020;54;
55415;18:29:40;0;157020;54;
55416;18:29:44;0;157020;54;
55417;18:29:48;0;157020;54;
55418;18:29:52;0;157020;54;
55419;18:29:56;0;157020;54;
55420;18:30:00;0;157020;54;
55421;18:30:04;0;157020;54;
55422;18:30:08;0;157020;54;
55423;18:30:12;0;157020;54;
55424;18:30:16;0;157020;54;
55425;18:30:20;0;157020;54;
55426;18:30:24;0;157020;54;
55427;18:30:28;0;157020;54;
55428;18:30:32;0;157020;54;
55429;18:30:36;0;157020;54;
55430;18:30:40;0;157020;54;
55431;18:30:44;0;157020;54;
55432;18:30:48;0;157020;54;
55433;18:30:52;0;157020;54;
55434;18:30:56;0;157020;54;
55435;18:31:00;0;157020;54;
55436;18:31:04;0;157020;54;
55437;18:31:08;0;157020;54;
55438;18:31:12;0;157020;54;
55439;18:31:16;0;157020;54;
55440;18:31:20;0;157020;54;
55441;18:31:24;0;157020;54;
55442;18:31:28;0;157020;54;
55443;18:31:32;0;157020;54;
55444;18:31:36;0;157020;54;
55445;18:31:40;0;157020;54;
55446;18:31:44;0;157020;54;
55447;18:31:48;0;157020;54;
55448;18:31:52;0;157020;54;
55449;18:31:56;0;157020;54;
55450;18:32:00;0;157020;54;
55451;18:32:04;0;157020;54;
55452;18:32:08;0;157020;54;
55453;18:32:12;0;157020;54;
55454;18:32:16;0;157020;54;
55455;18:32:20;0;157020;54;
55456;18:32:24;0;157020;54;
55457;18:32:28;0;157020;54;
55458;18:32:32;0;157020;54;
55459;18:32:36;0;157020;54;
55460;18:32:40;0;157020;54;
55461;18:32:44;0;157020;54;
55462;18:32:48;0;157020;54;
55463;18:32:52;0;157020;54;
55464;18:32:56;0;157020;54;
55465;18:33:00;0;157020;54;
55466;18:33:04;0;157020;54;
55467;18:33:08;0;157020;54;
55468;18:33:12;0;157020;54;
55469;18:33:16;0;157020;54;
55470;18:33:20;0;157020;54;
55471;18:33:24;0;157020;54;
55472;18:33:28;0;157020;54;
55473;18:33:32;0;157020;54;
55474;18:33:36;0;157020;54;
55475;18:33:40;0;157020;54;
55476;18:33:44;0;157020;54;
55477;18:33:48;0;157020;54;
55478;18:33:52;0;157020;54;
55479;18:33:56;0;157020;54;
55480;18:34:00;0;157020;54;
55481;18:34:04;0;157020;54;
55482;18:34:08;0;157020;54;
55483;18:34:12;0;157020;54;
55484;18:34:16;0;157020;54;
55485;18:34:20;0;157020;54;
55486;18:34:24;0;157020;54;
55487;18:34:28;0;157020;54;
55488;18:34:32;0;157020;54;
55489;18:34:36;0;157020;54;
55490;18:34:40;0;157020;54;
55491;18:34:44;0;157020;54;
55492;18:34:48;0;157020;54;
55493;18:34:52;0;157020;54;
55494;18:34:56;0;157020;54;
55495;18:35:00;0;157020;54;
55496;18:35:04;0;157020;54;
55497;18:35:08;0;157020;54;
55498;18:35:12;0;157020;54;
55499;18:35:16;0;157020;54;
55500;18:35:20;0;157020;54;
55501;18:35:24;0;157020;54;
55502;18:35:28;0;157020;54;
55503;18:35:32;0;157020;54;
55504;18:35:36;0;157020;54;
55505;18:35:40;0;157020;54;
55506;18:35:44;0;157020;54;
55507;18:35:48;0;157020;54;
55508;18:35:52;0;157020;54;
55509;18:35:56;0;157020;54;
55510;18:36:00;0;157020;54;
55511;18:36:04;0;157020;54;
55512;18:36:08;0;157020;54;
55513;18:36:12;0;157020;54;
55514;18:36:16;0;157020;54;
55515;18:36:20;0;157020;54;
55516;18:36:24;0;157020;54;
55517;18:36:28;0;157020;54;
55518;18:36:32;0;157020;54;
55519;18:36:36;0;157020;54;
55520;18:36:40;0;157020;54;
55521;18:36:44;0;157020;54;
55522;18:36:48;0;157020;54;
55523;18:36:52;0;157020;54;
55524;18:36:56;0;157020;54;
55525;18:37:00;0;157020;54;
55526;18:37:04;0;157020;54;
55527;18:37:08;0;157020;54;
55528;18:37:12;0;157020;54;
55529;18:37:16;0;157020;54;
55530;18:37:20;0;157020;54;
55531;18:37:24;0;157020;54;
55532;18:37:28;0;157020;54;
55533;18:37:32;0;157020;54;
55534;18:37:36;0;157020;54;
55535;18:37:40;0;157020;54;
55536;18:37:44;0;157020;54;
55537;18:37:48;0;157020;54;
55538;18:37:52;0;157020;54;
55539;18:37:56;0;157020;54;
55540;18:38:00;0;157020;54;
55541;18:38:04;0;157020;54;
55542;18:38:08;0;157020;54;
55543;18:38:12;0;157020;54;
55544;18:38:16;0;157020;54;
55545;18:38:20;0;157020;54;
55546;18:38:24;0;157020;54;
55547;18:38:28;0;157020;54;
55548;18:38:32;0;157020;54;
55549;18:38:36;0;157020;54;
55550;18:38:40;0;157020;54;
55551;18:38:44;0;157020;54;
55552;18:38:48;0;157020;54;
55553;18:38:52;0;157020;54;
55554;18:38:56;0;157020;54;
55555;18:39:00;0;157020;54;
55556;18:39:04;0;157020;54;
55557;18:39:08;0;157020;54;
55558;18:39:12;0;157020;54;
55559;18:39:16;0;157020;54;
55560;18:39:20;0;157020;54;
55561;18:39:24;0;157020;54;
55562;18:39:28;0;157020;54;
55563;18:39:32;0;157020;54;
55564;18:39:36;0;157020;54;
55565;18:39:40;0;157020;54;
55566;18:39:44;0;157020;54;
55567;18:39:48;0;157020;54;
55568;18:39:52;0;157020;54;
55569;18:39:56;0;157020;54;
55570;18:40:00;0;157020;54;
55571;18:40:04;0;157020;54;
55572;18:40:08;0;157020;54;
55573;18:40:12;0;157020;54;
55574;18:40:16;0;157020;54;
55575;18:40:20;0;157020;54;
55576;18:40:24;0;157020;54;
55577;18:40:28;0;157020;54;
55578;18:40:32;0;157020;54;
55579;18:40:36;0;157020;54;
55580;18:40:40;0;157020;54;
55581;18:40:44;0;157020;54;
55582;18:40:48;0;157020;54;
55583;18:40:52;0;157020;54;
55584;18:40:56;0;157020;54;
55585;18:41:00;0;157020;54;
55586;18:41:04;0;157020;54;
55587;18:41:08;0;157020;54;
55588;18:41:12;0;157020;54;
55589;18:41:16;0;157020;54;
55590;18:41:20;0;157020;54;
55591;18:41:24;0;157020;54;
55592;18:41:28;0;157020;54;
55593;18:41:32;0;157020;54;
55594;18:41:36;0;157020;54;
55595;18:41:40;0;157020;54;
55596;18:41:44;0;157020;54;
55597;18:41:48;0;157020;54;
55598;18:41:52;0;157020;54;
55599;18:41:56;0;157020;54;
55600;18:42:00;0;157020;54;
55601;18:42:04;0;157020;54;
55602;18:42:08;0;157020;54;
55603;18:42:12;0;157020;54;
55604;18:42:16;0;157020;54;
55605;18:42:20;0;157020;54;
55606;18:42:24;0;157020;54;
55607;18:42:28;0;157020;54;
55608;18:42:32;0;157020;54;
55609;18:42:36;0;157020;54;
55610;18:42:40;0;157020;54;
55611;18:42:44;0;157020;54;
55612;18:42:48;0;157020;54;
55613;18:42:52;0;157020;54;
55614;18:42:56;0;157020;54;
55615;18:43:00;0;157020;54;
55616;18:43:04;0;157020;54;
55617;18:43:08;0;157020;54;
55618;18:43:12;0;157020;54;
55619;18:43:16;0;157020;54;
55620;18:43:20;0;157020;54;
55621;18:43:24;0;157020;54;
55622;18:43:28;0;157020;54;
55623;18:43:32;0;157020;54;
55624;18:43:36;0;157020;54;
55625;18:43:40;0;157020;54;
55626;18:43:44;0;157020;54;
55627;18:43:48;0;157020;54;
55628;18:43:52;0;157020;54;
55629;18:43:56;0;157020;54;
55630;18:44:00;0;157020;54;
55631;18:44:04;0;157020;54;
55632;18:44:08;0;157020;54;
55633;18:44:12;0;157020;54;
55634;18:44:16;0;157020;54;
55635;18:44:20;0;157020;54;
55636;18:44:24;0;157020;54;
55637;18:44:28;0;157020;54;
55638;18:44:32;0;157020;54;
55639;18:44:36;0;157020;54;
