Heure;Débit;Total;Pression;Densité
15:42:39;0;157020;56;
15:42:41;0;157020;56;
15:42:43;0;157020;56;
15:42:45;0;157020;56;
15:42:47;0;157020;56;
15:42:48;0;157020;56;
15:42:50;0;157020;56;
15:42:52;0;157020;56;
15:42:54;0;157020;56;
15:42:56;0;157020;56;
15:42:58;0;157020;56;
15:43:00;0;157020;56;
15:43:02;0;157020;56;
15:43:04;0;157020;56;
15:43:06;0;157020;56;
15:43:08;0;157020;56;
15:43:10;0;157020;56;
15:43:12;0;157020;56;
15:43:14;0;157020;56;
15:43:16;0;157020;56;
15:43:18;0;157020;56;
15:43:20;0;157020;56;
15:43:22;0;157020;56;
15:43:24;0;157020;56;
15:43:27;0;157020;56;
15:43:29;0;157020;56;
15:43:31;0;157020;56;
15:43:33;0;157020;56;
15:43:35;0;157020;56;
15:43:37;0;157020;56;
15:43:39;0;157020;56;
15:43:41;0;157020;56;
15:43:43;0;157020;56;
15:43:45;0;157020;56;
15:43:47;0;157020;56;
15:43:49;0;157020;56;
15:43:51;0;157020;56;
15:43:53;0;157020;56;
15:43:55;0;157020;56;
15:43:57;0;157020;56;
15:43:59;0;157020;56;
15:44:01;0;157020;56;
15:44:03;0;157020;56;
15:44:05;0;157020;56;
15:44:07;0;157020;56;
15:44:09;0;157020;56;
15:44:11;0;157020;56;
15:44:13;0;157020;56;
15:44:15;0;157020;56;
15:44:17;0;157020;56;
15:44:19;0;157020;56;
15:44:21;0;157020;56;
15:44:23;0;157020;56;
15:44:25;0;157020;56;
15:44:27;0;157020;56;
15:44:29;0;157020;56;
15:44:31;0;157020;56;
15:44:33;0;157020;56;
15:44:35;0;157020;56;
15:44:37;0;157020;56;
15:44:39;0;157020;56;
15:44:40;0;157020;56;
15:44:42;0;157020;56;
15:44:44;0;157020;56;
15:44:46;0;157020;56;
15:44:48;0;157020;56;
15:44:50;0;157020;56;
15:44:52;0;157020;56;
15:44:54;0;157020;56;
15:44:56;0;157020;56;
15:44:58;0;157020;56;
15:45:00;0;157020;56;
15:45:02;0;157020;56;
15:45:04;0;157020;56;
15:45:06;0;157020;56;
15:45:08;0;157020;56;
15:45:10;0;157020;56;
15:45:12;0;157020;56;
15:45:14;0;157020;56;
15:45:16;0;157020;56;
15:45:18;0;157020;56;
15:45:21;0;157020;56;
15:45:23;0;157020;56;
15:45:25;0;157020;56;
15:45:27;0;157020;56;
15:45:29;0;157020;56;
15:45:31;0;157020;56;
15:45:33;0;157020;56;
15:45:35;0;157020;56;
15:45:37;0;157020;56;
15:45:39;0;157020;56;
15:45:41;0;157020;56;
15:45:43;0;157020;56;
15:45:45;0;157020;56;
15:45:47;0;157020;56;
15:45:49;0;157020;56;
15:45:51;0;157020;56;
15:45:53;0;157020;56;
15:45:55;0;157020;56;
15:45:57;0;157020;56;
15:45:59;0;157020;56;
15:46:01;0;157020;56;
15:46:03;0;157020;56;
15:46:05;0;157020;56;
15:46:07;0;157020;56;
15:46:09;0;157020;56;
15:46:11;0;157020;56;
15:46:13;0;157020;56;
15:46:15;0;157020;56;
15:46:17;0;157020;56;
15:46:19;0;157020;56;
15:46:21;0;157020;56;
15:46:23;0;157020;56;
15:46:25;0;157020;56;
15:46:27;0;157020;56;
15:46:29;0;157020;56;
15:46:31;0;157020;56;
15:46:33;0;157020;56;
15:46:35;0;157020;56;
15:46:37;0;157020;56;
15:46:39;0;157020;56;
15:46:40;0;157020;56;
15:46:42;0;157020;56;
15:46:44;0;157020;56;
15:46:46;0;157020;56;
15:46:48;0;157020;56;
15:46:50;0;157020;56;
15:46:52;0;157020;56;
15:46:54;0;157020;56;
15:46:56;0;157020;56;
15:46:58;0;157020;56;
15:47:00;0;157020;56;
15:47:02;0;157020;56;
15:47:04;0;157020;56;
15:47:06;0;157020;56;
15:47:08;0;157020;56;
15:47:10;0;157020;56;
15:47:12;0;157020;56;
15:47:14;0;157020;56;
15:47:16;0;157020;56;
15:47:18;0;157020;56;
15:47:21;0;157020;56;
15:47:23;0;157020;56;
15:47:25;0;157020;56;
15:47:27;0;157020;56;
15:47:29;0;157020;56;
15:47:31;0;157020;56;
15:47:33;0;157020;56;
15:47:35;0;157020;56;
15:47:37;0;157020;56;
15:47:39;0;157020;56;
15:47:41;0;157020;56;
15:47:43;0;157020;56;
15:47:45;0;157020;56;
15:47:47;0;157020;56;
15:47:49;0;157020;56;
15:47:51;0;157020;56;
15:47:53;0;157020;56;
15:47:55;0;157020;56;
15:47:57;0;157020;56;
15:47:59;0;157020;56;
15:48:01;0;157020;56;
15:48:03;0;157020;56;
15:48:05;0;157020;56;
15:48:07;0;157020;56;
15:48:09;0;157020;56;
15:48:11;0;157020;56;
15:48:13;0;157020;56;
15:48:15;0;157020;56;
15:48:17;0;157020;56;
15:48:19;0;157020;56;
15:48:21;0;157020;56;
15:48:23;0;157020;56;
15:48:25;0;157020;56;
15:48:27;0;157020;56;
15:48:29;0;157020;56;
15:48:31;0;157020;56;
15:48:32;0;157020;56;
15:48:34;0;157020;56;
15:48:36;0;157020;56;
15:48:38;0;157020;56;
15:48:40;0;157020;56;
15:48:42;0;157020;56;
15:48:44;0;157020;56;
15:48:46;0;157020;56;
15:48:48;0;157020;56;
15:48:50;0;157020;56;
15:48:52;0;157020;56;
15:48:54;0;157020;56;
15:48:56;0;157020;56;
15:48:58;0;157020;56;
15:49:00;0;157020;56;
15:49:02;0;157020;56;
15:49:04;0;157020;56;
15:49:06;0;157020;56;
15:49:08;0;157020;56;
15:49:11;0;157020;56;
15:49:13;0;157020;56;
15:49:15;0;157020;56;
15:49:17;0;157020;56;
15:49:19;0;157020;56;
15:49:21;0;157020;56;
15:49:23;0;157020;56;
15:49:25;0;157020;56;
15:49:27;0;157020;56;
15:49:29;0;157020;56;
15:49:31;0;157020;56;
15:49:33;0;157020;56;
15:49:35;0;157020;56;
15:49:37;0;157020;56;
15:49:39;0;157020;56;
15:49:41;0;157020;56;
15:49:43;0;157020;56;
15:49:45;0;157020;56;
15:49:47;0;157020;56;
15:49:49;0;157020;56;
15:49:51;0;157020;56;
15:49:53;0;157020;56;
15:49:55;0;157020;56;
15:49:57;0;157020;56;
15:49:59;0;157020;56;
15:50:01;0;157020;56;
15:50:03;0;157020;56;
15:50:05;0;157020;56;
15:50:07;0;157020;56;
15:50:09;0;157020;56;
15:50:11;0;157020;56;
15:50:13;0;157020;56;
15:50:15;0;157020;56;
15:50:17;0;157020;56;
15:50:19;0;157020;56;
15:50:20;0;157020;56;
15:50:22;0;157020;56;
15:50:24;0;157020;56;
15:50:26;0;157020;56;
15:50:28;0;157020;56;
15:50:30;0;157020;56;
15:50:32;0;157020;56;
15:50:34;0;157020;56;
15:50:36;0;157020;56;
15:50:38;0;157020;56;
15:50:40;0;157020;56;
15:50:42;0;157020;56;
15:50:44;0;157020;56;
15:50:46;0;157020;56;
15:50:48;0;157020;56;
15:50:50;0;157020;56;
15:50:52;0;157020;56;
15:50:54;0;157020;56;
15:50:56;0;157020;56;
15:50:58;0;157020;56;
15:51:00;0;157020;56;
15:51:03;0;157020;56;
15:51:05;0;157020;56;
15:51:07;0;157020;56;
15:51:09;0;157020;56;
15:51:11;0;157020;56;
15:51:13;0;157020;56;
15:51:15;0;157020;56;
15:51:17;0;157020;56;
15:51:19;0;157020;56;
15:51:21;0;157020;56;
15:51:23;0;157020;56;
15:51:25;0;157020;56;
15:51:27;0;157020;56;
15:51:29;0;157020;56;
15:51:31;0;157020;56;
15:51:33;0;157020;56;
15:51:35;0;157020;56;
15:51:37;0;157020;56;
15:51:39;0;157020;56;
15:51:41;0;157020;56;
15:51:43;0;157020;56;
15:51:45;0;157020;56;
15:51:47;0;157020;56;
15:51:49;0;157020;56;
15:51:51;0;157020;56;
15:51:53;0;157020;56;
15:51:55;0;157020;56;
15:51:57;0;157020;56;
15:51:59;0;157020;56;
15:52:01;0;157020;56;
15:52:03;0;157020;56;
15:52:05;0;157020;56;
15:52:07;0;157020;56;
15:52:09;0;157020;56;
15:52:11;0;157020;56;
15:52:13;0;157020;56;
15:52:14;0;157020;56;
15:52:16;0;157020;56;
15:52:18;0;157020;56;
15:52:20;0;157020;56;
15:52:22;0;157020;56;
15:52:24;0;157020;56;
15:52:26;0;157020;56;
15:52:28;0;157020;56;
15:52:30;0;157020;56;
15:52:32;0;157020;56;
15:52:34;0;157020;56;
15:52:36;0;157020;56;
15:52:38;0;157020;56;
15:52:40;0;157020;56;
15:52:42;0;157020;56;
15:52:44;0;157020;56;
15:52:46;0;157020;56;
15:52:48;0;157020;56;
15:52:50;0;157020;56;
15:52:52;0;157020;56;
15:52:54;0;157020;56;
15:52:57;0;157020;56;
15:52:59;0;157020;56;
15:53:01;0;157020;56;
15:53:03;0;157020;56;
15:53:05;0;157020;56;
15:53:07;0;157020;56;
15:53:09;0;157020;56;
15:53:11;0;157020;56;
15:53:13;0;157020;56;
15:53:15;0;157020;56;
15:53:17;0;157020;56;
15:53:19;0;157020;56;
15:53:21;0;157020;56;
15:53:23;0;157020;56;
15:53:25;0;157020;56;
15:53:27;0;157020;56;
15:53:29;0;157020;56;
15:53:31;0;157020;56;
15:53:33;0;157020;56;
15:53:35;0;157020;56;
15:53:37;0;157020;56;
15:53:39;0;157020;56;
15:53:41;0;157020;56;
15:53:43;0;157020;56;
15:53:45;0;157020;56;
15:53:47;0;157020;56;
15:53:49;0;157020;56;
15:53:51;0;157020;56;
15:53:53;0;157020;56;
15:53:55;0;157020;56;
15:53:57;0;157020;56;
15:53:59;0;157020;56;
15:54:01;0;157020;56;
15:54:03;0;157020;56;
15:54:05;0;157020;56;
15:54:07;0;157020;56;
15:54:08;0;157020;56;
15:54:10;0;157020;56;
15:54:12;0;157020;56;
15:54:14;0;157020;56;
15:54:16;0;157020;56;
15:54:18;0;157020;56;
15:54:20;0;157020;56;
15:54:22;0;157020;56;
15:54:24;0;157020;56;
15:54:26;0;157020;56;
15:54:28;0;157020;56;
15:54:30;0;157020;56;
15:54:32;0;157020;56;
15:54:34;0;157020;56;
15:54:36;0;157020;56;
15:54:38;0;157020;56;
15:54:40;0;157020;56;
15:54:42;0;157020;56;
15:54:44;0;157020;56;
15:54:46;0;157020;56;
15:54:48;0;157020;56;
15:54:51;0;157020;56;
15:54:53;0;157020;56;
15:54:55;0;157020;56;
15:54:57;0;157020;56;
15:54:59;0;157020;56;
15:55:01;0;157020;56;
15:55:03;0;157020;56;
15:55:05;0;157020;56;
15:55:07;0;157020;56;
15:55:09;0;157020;56;
15:55:11;0;157020;56;
15:55:13;0;157020;56;
15:55:15;0;157020;56;
15:55:17;0;157020;56;
15:55:19;0;157020;56;
15:55:21;0;157020;56;
15:55:23;0;157020;56;
15:55:25;0;157020;56;
15:55:27;0;157020;56;
15:55:29;0;157020;56;
15:55:31;0;157020;56;
15:55:33;0;157020;56;
15:55:35;0;157020;56;
15:55:37;0;157020;56;
15:55:39;0;157020;56;
15:55:41;0;157020;56;
15:55:43;0;157020;56;
15:55:45;0;157020;56;
15:55:47;0;157020;56;
15:55:49;0;157020;56;
15:55:51;0;157020;56;
15:55:53;0;157020;56;
15:55:55;0;157020;56;
15:55:57;0;157020;56;
15:55:59;0;157020;56;
15:56:01;0;157020;56;
15:56:02;0;157020;56;
15:56:04;0;157020;56;
15:56:06;0;157020;56;
15:56:08;0;157020;56;
15:56:10;0;157020;56;
15:56:12;0;157020;56;
15:56:14;0;157020;56;
15:56:16;0;157020;56;
15:56:18;0;157020;56;
15:56:20;0;157020;56;
15:56:22;0;157020;56;
15:56:24;0;157020;56;
15:56:26;0;157020;56;
15:56:28;0;157020;56;
15:56:30;0;157020;56;
15:56:32;0;157020;56;
15:56:34;0;157020;56;
15:56:36;0;157020;56;
15:56:38;0;157020;56;
15:56:40;0;157020;56;
15:56:42;0;157020;56;
15:56:44;0;157020;56;
15:56:47;0;157020;56;
15:56:49;0;157020;56;
15:56:51;0;157020;56;
15:56:53;0;157020;56;
15:56:55;0;157020;56;
15:56:57;0;157020;56;
15:56:59;0;157020;56;
15:57:01;0;157020;56;
15:57:03;0;157020;56;
15:57:05;0;157020;56;
15:57:07;0;157020;56;
15:57:09;0;157020;56;
15:57:11;0;157020;56;
15:57:13;0;157020;56;
15:57:15;0;157020;56;
15:57:17;0;157020;56;
15:57:19;0;157020;56;
15:57:21;0;157020;56;
15:57:23;0;157020;56;
15:57:25;0;157020;56;
15:57:27;0;157020;56;
15:57:29;0;157020;56;
15:57:31;0;157020;56;
15:57:33;0;157020;56;
15:57:35;0;157020;56;
15:57:37;0;157020;56;
15:57:39;0;157020;56;
15:57:41;0;157020;56;
15:57:43;0;157020;56;
15:57:45;0;157020;56;
15:57:47;0;157020;56;
15:57:49;0;157020;56;
15:57:51;0;157020;56;
15:57:53;0;157020;56;
15:57:55;0;157020;56;
15:57:57;0;157020;56;
15:57:58;0;157020;56;
15:58:00;0;157020;56;
15:58:02;0;157020;56;
15:58:04;0;157020;56;
15:58:06;0;157020;56;
15:58:08;0;157020;56;
15:58:10;0;157020;56;
15:58:12;0;157020;56;
15:58:14;0;157020;56;
15:58:16;0;157020;56;
15:58:18;0;157020;56;
15:58:20;0;157020;56;
15:58:22;0;157020;56;
15:58:24;0;157020;56;
15:58:26;0;157020;56;
15:58:28;0;157020;56;
15:58:30;0;157020;56;
15:58:32;0;157020;56;
15:58:34;0;157020;56;
15:58:36;0;157020;56;
15:58:38;0;157020;56;
15:58:40;0;157020;56;
15:58:43;0;157020;56;
15:58:45;0;157020;56;
15:58:47;0;157020;56;
15:58:49;0;157020;56;
15:58:51;0;157020;56;
15:58:53;0;157020;56;
15:58:55;0;157020;56;
15:58:57;0;157020;56;
15:58:59;0;157020;56;
15:59:01;0;157020;56;
15:59:03;0;157020;56;
15:59:05;0;157020;56;
15:59:07;0;157020;56;
15:59:09;0;157020;56;
15:59:11;0;157020;56;
15:59:13;0;157020;56;
15:59:15;0;157020;56;
15:59:17;0;157020;56;
15:59:19;0;157020;56;
15:59:21;0;157020;56;
15:59:23;0;157020;56;
15:59:25;0;157020;56;
15:59:27;0;157020;56;
15:59:29;0;157020;56;
15:59:31;0;157020;56;
15:59:33;0;157020;56;
15:59:35;0;157020;56;
15:59:37;0;157020;56;
15:59:39;0;157020;56;
15:59:41;0;157020;56;
15:59:43;0;157020;56;
15:59:45;0;157020;56;
15:59:47;0;157020;56;
15:59:49;0;157020;56;
15:59:51;0;157020;56;
15:59:52;0;157020;56;
15:59:54;0;157020;56;
15:59:56;0;157020;56;
15:59:58;0;157020;56;
16:00:00;0;157020;56;
16:00:02;0;157020;56;
16:00:04;0;157020;56;
16:00:06;0;157020;56;
16:00:08;0;157020;56;
16:00:10;0;157020;56;
16:00:12;0;157020;56;
16:00:14;0;157020;56;
16:00:16;0;157020;56;
16:00:18;0;157020;56;
16:00:20;0;157020;56;
16:00:22;0;157020;56;
16:00:24;0;157020;56;
16:00:26;0;157020;56;
16:00:28;0;157020;56;
16:00:30;0;157020;56;
16:00:32;0;157020;56;
16:00:35;0;157020;56;
16:00:37;0;157020;56;
16:00:39;0;157020;56;
16:00:41;0;157020;56;
16:00:43;0;157020;56;
16:00:45;0;157020;56;
16:00:47;0;157020;56;
16:00:49;0;157020;56;
16:00:51;0;157020;56;
16:00:53;0;157020;56;
16:00:55;0;157020;56;
16:00:57;0;157020;56;
16:00:59;0;157020;56;
16:01:01;0;157020;56;
16:01:03;0;157020;56;
16:01:05;0;157020;56;
16:01:07;0;157020;56;
16:01:09;0;157020;56;
16:01:11;0;157020;56;
16:01:13;0;157020;56;
16:01:15;0;157020;56;
16:01:17;0;157020;56;
16:01:19;0;157020;56;
16:01:21;0;157020;56;
16:01:23;0;157020;56;
16:01:25;0;157020;56;
16:01:27;0;157020;56;
16:01:29;0;157020;56;
16:01:31;0;157020;56;
16:01:33;0;157020;56;
16:01:35;0;157020;56;
16:01:37;0;157020;56;
16:01:39;0;157020;56;
16:01:41;0;157020;56;
16:01:43;0;157020;56;
16:01:44;0;157020;56;
16:01:46;0;157020;56;
16:01:48;0;157020;56;
16:01:50;0;157020;56;
16:01:52;0;157020;56;
16:01:54;0;157020;56;
16:01:56;0;157020;56;
16:01:58;0;157020;56;
16:02:00;0;157020;56;
16:02:02;0;157020;56;
16:02:04;0;157020;56;
16:02:06;0;157020;56;
16:02:08;0;157020;56;
16:02:10;0;157020;56;
16:02:12;0;157020;56;
16:02:14;0;157020;56;
16:02:16;0;157020;56;
16:02:18;0;157020;56;
16:02:20;0;157020;56;
16:02:22;0;157020;56;
16:02:24;0;157020;56;
16:02:26;0;157020;56;
16:02:29;0;157020;56;
16:02:31;0;157020;56;
16:02:33;0;157020;56;
16:02:35;0;157020;56;
16:02:37;0;157020;56;
16:02:39;0;157020;56;
16:02:41;0;157020;56;
16:02:43;0;157020;56;
16:02:45;0;157020;56;
16:02:47;0;157020;56;
16:02:49;0;157020;56;
16:02:51;0;157020;56;
16:02:53;0;157020;56;
16:02:55;0;157020;56;
16:02:57;0;157020;56;
16:02:59;0;157020;56;
16:03:01;0;157020;56;
16:03:03;0;157020;56;
16:03:05;0;157020;56;
16:03:07;0;157020;56;
16:03:09;0;157020;56;
16:03:11;0;157020;56;
16:03:13;0;157020;56;
16:03:15;0;157020;56;
16:03:17;0;157020;56;
16:03:19;0;157020;56;
16:03:21;0;157020;56;
16:03:23;0;157020;56;
16:03:25;0;157020;56;
16:03:27;0;157020;56;
16:03:29;0;157020;56;
16:03:31;0;157020;56;
16:03:33;0;157020;56;
16:03:35;0;157020;56;
16:03:36;0;157020;56;
16:03:38;0;157020;56;
16:03:40;0;157020;56;
16:03:42;0;157020;56;
16:03:44;0;157020;56;
16:03:46;0;157020;56;
16:03:48;0;157020;56;
16:03:50;0;157020;56;
16:03:52;0;157020;56;
16:03:54;0;157020;56;
16:03:56;0;157020;56;
16:03:58;0;157020;56;
16:04:00;0;157020;56;
16:04:02;0;157020;56;
16:04:04;0;157020;56;
16:04:06;0;157020;56;
16:04:08;0;157020;56;
16:04:10;0;157020;56;
16:04:12;0;157020;56;
16:04:14;0;157020;56;
16:04:16;0;157020;56;
16:04:18;0;157020;56;
16:04:20;0;157020;56;
16:04:23;0;157020;56;
16:04:25;0;157020;56;
16:04:27;0;157020;56;
16:04:29;0;157020;56;
16:04:31;0;157020;56;
16:04:33;0;157020;56;
16:04:35;0;157020;56;
16:04:37;0;157020;56;
16:04:39;0;157020;56;
16:04:41;0;157020;56;
16:04:43;0;157020;56;
16:04:45;0;157020;56;
16:04:47;0;157020;56;
16:04:49;0;157020;56;
16:04:51;0;157020;56;
16:04:53;0;157020;56;
16:04:55;0;157020;56;
16:04:57;0;157020;56;
16:04:59;0;157020;56;
16:05:01;0;157020;56;
16:05:03;0;157020;56;
16:05:05;0;157020;56;
16:05:07;0;157020;56;
16:05:09;0;157020;56;
16:05:11;0;157020;56;
16:05:13;0;157020;56;
16:05:15;0;157020;56;
16:05:17;0;157020;56;
16:05:19;0;157020;56;
16:05:21;0;157020;56;
16:05:23;0;157020;56;
16:05:25;0;157020;56;
16:05:27;0;157020;56;
16:05:28;0;157020;56;
16:05:30;0;157020;56;
16:05:32;0;157020;56;
16:05:34;0;157020;56;
16:05:36;0;157020;56;
16:05:38;0;157020;56;
16:05:40;0;157020;56;
16:05:42;0;157020;56;
16:05:44;0;157020;56;
16:05:46;0;157020;56;
16:05:48;0;157020;56;
16:05:50;0;157020;56;
16:05:52;0;157020;56;
16:05:54;0;157020;56;
16:05:56;0;157020;56;
16:05:58;0;157020;56;
16:06:00;0;157020;56;
16:06:02;0;157020;56;
16:06:04;0;157020;56;
16:06:06;0;157020;56;
16:06:08;0;157020;56;
16:06:10;0;157020;56;
16:06:12;0;157020;56;
16:06:14;0;157020;56;
16:06:17;0;157020;56;
16:06:19;0;157020;56;
16:06:21;0;157020;56;
16:06:23;0;157020;56;
16:06:25;0;157020;56;
16:06:27;0;157020;56;
16:06:29;0;157020;56;
16:06:31;0;157020;56;
16:06:33;0;157020;56;
16:06:35;0;157020;56;
16:06:37;0;157020;56;
16:06:39;0;157020;56;
16:06:41;0;157020;56;
16:06:43;0;157020;56;
16:06:45;0;157020;56;
16:06:47;0;157020;56;
16:06:49;0;157020;56;
16:06:51;0;157020;56;
16:06:53;0;157020;56;
16:06:55;0;157020;56;
16:06:57;0;157020;56;
16:06:59;0;157020;56;
16:07:01;0;157020;56;
16:07:03;0;157020;56;
16:07:05;0;157020;56;
16:07:07;0;157020;56;
16:07:09;0;157020;56;
16:07:11;0;157020;56;
16:07:13;0;157020;56;
16:07:15;0;157020;56;
16:07:17;0;157020;56;
16:07:18;0;157020;56;
16:07:20;0;157020;56;
16:07:22;0;157020;56;
16:07:24;0;157020;56;
16:07:26;0;157020;56;
16:07:28;0;157020;56;
16:07:30;0;157020;56;
16:07:32;0;157020;56;
16:07:34;0;157020;56;
16:07:36;0;157020;56;
16:07:38;0;157020;56;
16:07:40;0;157020;56;
16:07:42;0;157020;56;
16:07:44;0;157020;56;
16:07:46;0;157020;56;
16:07:48;0;157020;56;
16:07:50;0;157020;56;
16:07:52;0;157020;56;
16:07:54;0;157020;56;
16:07:56;0;157020;56;
16:07:58;0;157020;56;
16:08:00;0;157020;56;
16:08:02;0;157020;56;
16:08:05;0;157020;56;
16:08:07;0;157020;56;
16:08:09;0;157020;56;
16:08:11;0;157020;56;
16:08:13;0;157020;56;
16:08:15;0;157020;56;
16:08:17;0;157020;56;
16:08:19;0;157020;56;
16:08:21;0;157020;56;
16:08:23;0;157020;56;
16:08:25;0;157020;56;
16:08:27;0;157020;56;
16:08:29;0;157020;56;
16:08:31;0;157020;56;
16:08:33;0;157020;56;
16:08:35;0;157020;56;
16:08:37;0;157020;56;
16:08:39;0;157020;56;
16:08:41;0;157020;56;
16:08:43;0;157020;56;
16:08:45;0;157020;56;
16:08:47;0;157020;56;
16:08:49;0;157020;56;
16:08:51;0;157020;56;
16:08:53;0;157020;56;
16:08:55;0;157020;56;
16:08:57;0;157020;56;
16:08:59;0;157020;56;
16:09:01;0;157020;56;
16:09:03;0;157020;56;
16:09:05;0;157020;56;
16:09:07;0;157020;56;
16:09:08;0;157020;56;
16:09:10;0;157020;56;
16:09:12;0;157020;56;
16:09:14;0;157020;56;
16:09:16;0;157020;56;
16:09:18;0;157020;56;
16:09:20;0;157020;56;
16:09:22;0;157020;56;
16:09:24;0;157020;56;
16:09:26;0;157020;56;
16:09:28;0;157020;56;
16:09:30;0;157020;56;
16:09:32;0;157020;56;
16:09:34;0;157020;56;
16:09:36;0;157020;56;
16:09:38;0;157020;56;
16:09:40;0;157020;56;
16:09:42;0;157020;56;
16:09:44;0;157020;56;
16:09:46;0;157020;56;
16:09:48;0;157020;56;
16:09:50;0;157020;56;
16:09:52;0;157020;56;
16:09:55;0;157020;56;
16:09:57;0;157020;56;
16:09:59;0;157020;56;
16:10:01;0;157020;56;
16:10:03;0;157020;56;
16:10:05;0;157020;56;
16:10:07;0;157020;56;
16:10:09;0;157020;56;
16:10:11;0;157020;56;
16:10:13;0;157020;56;
16:10:15;0;157020;56;
16:10:17;0;157020;56;
16:10:19;0;157020;56;
16:10:21;0;157020;56;
16:10:23;0;157020;56;
16:10:25;0;157020;56;
16:10:27;0;157020;56;
16:10:29;0;157020;56;
16:10:31;0;157020;56;
16:10:33;0;157020;56;
16:10:35;0;157020;56;
16:10:37;0;157020;56;
16:10:39;0;157020;56;
16:10:41;0;157020;56;
16:10:43;0;157020;56;
16:10:45;0;157020;56;
16:10:47;0;157020;56;
16:10:49;0;157020;56;
16:10:51;0;157020;56;
16:10:53;0;157020;56;
16:10:55;0;157020;56;
16:10:57;0;157020;56;
16:10:59;0;157020;56;
16:11:00;0;157020;56;
16:11:02;0;157020;56;
16:11:04;0;157020;56;
16:11:06;0;157020;56;
16:11:08;0;157020;56;
16:11:10;0;157020;56;
16:11:12;0;157020;56;
16:11:14;0;157020;56;
16:11:16;0;157020;56;
16:11:18;0;157020;56;
16:11:20;0;157020;56;
16:11:22;0;157020;56;
16:11:24;0;157020;56;
16:11:26;0;157020;56;
16:11:28;0;157020;56;
16:11:30;0;157020;56;
16:11:32;0;157020;56;
16:11:34;0;157020;56;
16:11:36;0;157020;56;
16:11:38;0;157020;56;
16:11:40;0;157020;56;
16:11:42;0;157020;56;
16:11:44;0;157020;56;
16:11:46;0;157020;56;
16:11:49;0;157020;56;
16:11:51;0;157020;56;
16:11:53;0;157020;56;
16:11:55;0;157020;56;
16:11:57;0;157020;56;
16:11:59;0;157020;56;
16:12:01;0;157020;56;
16:12:03;0;157020;56;
16:12:05;0;157020;56;
16:12:07;0;157020;56;
16:12:09;0;157020;56;
16:12:11;0;157020;56;
16:12:13;0;157020;56;
16:12:15;0;157020;56;
16:12:17;0;157020;56;
16:12:19;0;157020;56;
16:12:21;0;157020;56;
16:12:23;0;157020;56;
16:12:25;0;157020;56;
16:12:27;0;157020;56;
16:12:29;0;157020;56;
16:12:31;0;157020;56;
16:12:33;0;157020;56;
16:12:35;0;157020;56;
16:12:37;0;157020;56;
16:12:39;0;157020;56;
16:12:41;0;157020;56;
16:12:43;0;157020;56;
16:12:45;0;157020;56;
16:12:47;0;157020;56;
16:12:49;0;157020;56;
16:12:51;0;157020;56;
16:12:53;0;157020;56;
16:12:55;0;157020;56;
16:12:56;0;157020;56;
16:12:58;0;157020;56;
16:13:00;0;157020;56;
16:13:02;0;157020;56;
16:13:04;0;157020;56;
16:13:06;0;157020;56;
16:13:08;0;157020;56;
16:13:10;0;157020;56;
16:13:12;0;157020;56;
16:13:14;0;157020;56;
16:13:16;0;157020;56;
16:13:18;0;157020;56;
16:13:20;0;157020;56;
16:13:22;0;157020;56;
16:13:24;0;157020;56;
16:13:26;0;157020;56;
16:13:28;0;157020;56;
16:13:30;0;157020;56;
16:13:32;0;157020;56;
16:13:34;0;157020;56;
16:13:36;0;157020;56;
16:13:38;0;157020;56;
16:13:40;0;157020;56;
16:13:42;0;157020;56;
16:13:45;0;157020;56;
16:13:47;0;157020;56;
16:13:49;0;157020;56;
16:13:51;0;157020;56;
16:13:53;0;157020;56;
16:13:55;0;157020;56;
16:13:57;0;157020;56;
16:13:59;0;157020;56;
16:14:01;0;157020;56;
16:14:03;0;157020;56;
16:14:05;0;157020;56;
16:14:07;0;157020;56;
16:14:09;0;157020;56;
16:14:11;0;157020;56;
16:14:13;0;157020;56;
16:14:15;0;157020;56;
16:14:17;0;157020;56;
16:14:19;0;157020;56;
16:14:21;0;157020;56;
16:14:23;0;157020;56;
16:14:25;0;157020;56;
16:14:27;0;157020;56;
16:14:29;0;157020;56;
16:14:31;0;157020;56;
16:14:33;0;157020;56;
16:14:35;0;157020;56;
16:14:37;0;157020;56;
16:14:39;0;157020;56;
16:14:41;0;157020;56;
16:14:43;0;157020;56;
16:14:45;0;157020;56;
16:14:46;0;157020;56;
16:14:48;0;157020;56;
16:14:50;0;157020;56;
16:14:52;0;157020;56;
16:14:54;0;157020;56;
16:14:56;0;157020;56;
16:14:58;0;157020;56;
16:15:00;0;157020;56;
16:15:02;0;157020;56;
16:15:04;0;157020;56;
16:15:06;0;157020;56;
16:15:08;0;157020;56;
16:15:10;0;157020;56;
16:15:12;0;157020;56;
16:15:14;0;157020;56;
16:15:16;0;157020;56;
16:15:18;0;157020;56;
16:15:20;0;157020;56;
16:15:22;0;157020;56;
16:15:24;0;157020;56;
16:15:26;0;157020;56;
16:15:28;0;157020;56;
16:15:30;0;157020;56;
16:15:32;0;157020;56;
16:15:35;0;157020;56;
16:15:37;0;157020;56;
16:15:39;0;157020;56;
16:15:41;0;157020;56;
16:15:43;0;157020;56;
16:15:45;0;157020;56;
16:15:47;0;157020;56;
16:15:49;0;157020;56;
16:15:51;0;157020;56;
16:15:53;0;157020;56;
